date,MSFT,AAPL,ratio,ins_ratio,long_mean,long_std,z_score,action,capital,holding1,holding2
2021-09-13,296.99,149.55,1.9858910063523905,1.95029235467253,1.9661072389043142,0.034715005570554625,-0.4555633499652515,0,1.0072584775791342,0.0,0.0
2021-09-14,299.79,148.12,2.023967053740211,1.971934319891183,1.9666970418874696,0.03539718383793605,0.14795747672164802,0,1.0072584775791342,0.0,0.0
2021-09-15,304.82,149.03,2.045359994631953,1.9939132880652042,1.9677012151414137,0.03675687709683698,0.7131202374656055,0,1.0072584775791342,0.0,0.0
2021-09-16,305.22,148.79,2.051347536796828,2.018319226916749,1.9688617792778567,0.03827477728298968,1.292168136556929,-2,1.0072584775791342,0.0,0.0
2021-09-17,299.87,146.06,2.0530603861426813,2.031925195532813,1.970010392295468,0.03974692578961363,1.5577255852457401,1,1.0071384775791343,-0.0010004335211925167,0.0020539504313295907
2021-09-20,294.3,142.94,2.058905834615923,2.0465281611855195,1.971008396867353,0.0412125592543082,1.8324453924872885,1,1.0063025669464283,-0.0010004335211925167,0.0020539504313295907
2021-09-21,294.8,143.43,2.055358014362407,2.0528063533099585,1.9720812821116094,0.0425573909050603,1.8968519799166192,1,1.0068087858971835,-0.0010004335211925167,0.0020539504313295907
2021-09-22,298.58,145.85,2.0471717517997945,2.053168704743527,1.9729713509531261,0.04356516795847901,1.84085951113135,1,1.0079977072308934,-0.0010004335211925167,0.0020539504313295907
2021-09-23,299.56,146.83,2.0401825240073554,2.0509357021856323,1.973795097682621,0.04436707074563014,1.738690501910339,1,1.0090301538028277,-0.0010004335211925167,0.0020539504313295907
2021-09-24,299.35,146.92,2.037503403212633,2.0478243055996224,1.9747876582969126,0.045121334980262315,1.6186721278228713,1,1.0094251003810977,-0.0010004335211925167,0.0020539504313295907
2021-09-27,294.17,145.37,2.0235949645731584,2.0407621315910696,1.9755378684407845,0.04555758915620301,1.431688207351163,-2,1.011423722852314,-0.0010004335211925167,0.0020539504313295907
2021-09-28,283.52,141.91,1.9978859840744132,2.029267725533471,1.9757729501702137,0.04563716775832761,1.1721756189284092,-2,1.0149716713606138,-0.0010004335211925167,0.0020539504313295907
2021-09-29,284.0,142.83,1.9883777917804382,2.0175089335295993,1.9763279675373284,0.04558366873083112,0.9034149101828994,0,1.0162655998952397,0.0,0.0
2021-09-30,281.92,141.5,1.9923674911660778,2.007945926961344,1.9772625284418361,0.04532304216226653,0.6769933582493093,0,1.0162655998952397,0.0,0.0
2021-10-01,289.1,142.65,2.026638626007711,2.0057729715203596,1.9787606803534696,0.045446660447572125,0.5943735117358449,0,1.0162655998952397,0.0,0.0
2021-10-04,283.11,139.14,2.034713238464856,2.0079966262986995,1.9807496586037208,0.04523649009732855,0.6023227628039994,0,1.0162655998952397,0.0,0.0
2021-10-05,288.76,141.11,2.0463468216285166,2.01768879380952,1.982869279794646,0.04528167447385217,0.7689537637346125,0,1.0162655998952397,0.0,0.0
2021-10-06,293.11,142.0,2.064154929577465,2.0328442213689253,1.985117234104778,0.045919507865785726,1.039361907005721,-2,1.0162655998952397,0.0,0.0
2021-10-07,294.85,143.29,2.0577151231767745,2.0459137477710647,1.9878435957789113,0.04527765334287951,1.2825344889762413,-2,1.0162655998952397,0.0,0.0
