date,WMT,TGT,ratio,ins_ratio,long_mean,long_std,z_score
2022-11-30,152.42,167.07,0.9123122044651942,0.9259384612678447,0.8642570496473622,0.041915417878542506,1.4715685717178248
2022-12-01,153.37,165.03,0.9293461794825183,0.9252585263669676,0.8664998657757284,0.04173454582574681,1.4079142213880267
2022-12-02,153.22,164.16,0.9333576998050682,0.9245509501570913,0.868828175703641,0.041498110716314894,1.342778586581365
2022-12-05,151.65,154.93,0.9788291486477764,0.9346603730413905,0.8720082967961341,0.04249970394764987,1.4741767689118428
2022-12-06,149.89,155.05,0.966720412770074,0.9441131290341263,0.8748837971086715,0.04297928434767161,1.6107604623064238
2022-12-07,149.11,153.76,0.9697580645161292,0.9556023010443132,0.8774897263520508,0.04391818576535873,1.7785929298080232
2022-12-08,148.78,154.21,0.9647882757279035,0.9626907202933902,0.8799725623499426,0.04457851502734009,1.8555610901959478
2022-12-09,145.31,152.28,0.9542290517467823,0.966864990681733,0.8823953787276102,0.04459844059141366,1.8940037103087726
2022-12-12,148.02,150.03,0.9866026794641073,0.9684196968449992,0.8853106115950677,0.04560368080717348,1.8224205541947907
2022-12-13,147.49,150.87,0.9775966063498377,0.9705949355609521,0.8880154364779478,0.046190338870419526,1.787808903387123
2022-12-14,146.67,152.51,0.9617074290210478,0.9689848084619357,0.8901350432044197,0.04661047755792907,1.6916746918011907
2022-12-15,145.36,147.6,0.9848238482384826,0.9729919229640516,0.8924246045644739,0.0478360735645451,1.6842376975373692
2022-12-16,142.75,146.45,0.9747354045749403,0.9770931935296832,0.8941358937341679,0.04891945419152975,1.695793650328156
2022-12-19,142.8,144.65,0.9872105081230557,0.9772147592614729,0.8963854400335213,0.05005039276250299,1.6149587399143808
2022-12-20,144.05,143.25,1.005584642233857,0.9828123664382765,0.8984286216337943,0.05196023902947263,1.6240060935173615
2022-12-21,145.18,142.3,1.0202389318341532,0.9945186670008977,0.9007326644493371,0.05423447769909331,1.7292690283090637
2022-12-22,143.48,141.35,1.015068977714892,1.0005676928961795,0.9034174660528549,0.05584420056226589,1.7396654597105894
2022-12-23,143.77,143.15,1.004331121201537,1.006486836221499,0.905635159454614,0.0571721893370296,1.7639988591719842
2022-12-27,143.81,145.55,0.9880453452421848,1.006653803645325,0.907535113267819,0.057992986535045525,1.7091496110069782
2022-12-28,141.29,145.8,0.9690672153635115,0.9993503182712555,0.9091343306756442,0.05834961131315067,1.546128338566648
2022-12-29,142.15,148.37,0.9580777785266563,0.9869180876097563,0.9108470693901302,0.05825116822119906,1.305914036449178
2022-12-30,141.79,149.04,0.9513553408480945,0.9741753602363967,0.9125393619611563,0.05792210327163217,1.0641187870231779
2023-01-03,143.6,151.73,0.946417979305345,0.9625927318571584,0.9142220372181715,0.05740447167066659,0.8426293846321401
2023-01-04,143.76,152.72,0.9413305395495023,0.9532497707186218,0.9158458495671902,0.05675592370298067,0.6590311409109759
2023-01-05,143.27,154.26,0.9287566446259563,0.9451876565711108,0.9172471822791687,0.05600191761983045,0.4989199563060734
2023-01-06,146.78,160.15,0.9165157664689354,0.9368752541595666,0.9182106866933489,0.05547245124764191,0.3364655256154939
